Qz_A_inv,L_rlu,F_real,F_imag,F_abs,F2
0.03093760051377014,0.14100000000000001,709.9005128487746,249.90951034738902,752.6044787968146,566413.5015050251
0.03115701612025078,0.14200000000000002,708.8138309032639,251.92547399046293,752.2522790427957,565883.4913250803
0.03137643172673142,0.14300000000000002,707.7191628466583,253.93634283069116,751.8976523906701,565350.0796706011
0.03159584733321206,0.14400000000000002,706.6165339634947,255.94208092517198,751.5406009384257,564813.27485889
0.031815262939692696,0.145,705.5059697120446,257.94265246142015,751.1811267984343,564273.0852581655
0.03203467854617333,0.146,704.3874957236211,259.93802175824567,750.8192320974368,563729.5192873847
0.03225409415265397,0.147,703.2611378018845,261.92815326662856,750.4549189765282,563182.5854160675
0.032473509759134614,0.148,702.1269219221406,263.9130115705905,750.088189591143,562632.2921641184
0.03269292536561525,0.149,700.9848742306364,265.89256138806246,749.7190461110386,562078.6481016455
0.032912340972095895,0.15,699.8350210438505,267.8667675717483,749.3474907202823,561521.6618487835
0.03313175657857653,0.151,698.677388847779,269.8355951099845,748.9735256172344,560961.3420755101
0.03335117218505717,0.152,697.5120042972162,271.79900912759683,748.5971530145324,560397.6975014632
0.033570587791537806,0.153,696.3388942150336,273.756974886752,748.2183751390778,559830.7368957618
0.03379000339801845,0.154,695.1580855914505,275.709457787806,747.8371942320175,559260.4690768162
0.03400941900449909,0.155,693.9696055833027,277.6564233701486,747.4536125487306,558686.9029121478
0.034228834610979725,0.156,692.773481513307,279.59783731304367,747.0676323588109,558110.0473181994
0.03444825021746037,0.157,691.5697408693201,281.53366543646564,746.6792559460524,557529.9112601505
0.034667665823941006,0.158,690.3584113035927,283.4638737019315,746.2884856084307,556946.503751725
0.03488708143042165,0.159,689.1395206320219,285.38842821332986,745.8953236580908,556359.833855008
0.03510649703690229,0.16,687.9130968333966,287.3072952177447,745.499772421327,555769.9106802503
0.035325912643382924,0.161,686.6791680486394,289.220441106276,745.1018342385694,555176.7433856805
0.03554532824986356,0.162,685.4377625800455,291.1278324148557,744.7015114643659,554580.3411773111
0.035764743856344205,0.163,684.1889088905148,293.0294358250595,744.2988064673661,553980.7133087458
0.03598415946282484,0.164,682.9326356027825,294.9252181649156,743.8937216303052,553377.869080986
0.03620357506930549,0.165,681.6689714986435,296.81514640970727,743.4862593499859,552771.8178422344
0.03642299067578612,0.166,680.3979455181744,298.69918768277364,743.0764220372637,552162.5689877017
0.03664240628226676,0.167,679.1195867589487,300.5773092563039,742.6642121170273,551550.1319594049
0.0368618218887474,0.168,677.833924475251,302.4494785521292,742.2496320281844,550934.516245975
0.03708123749522804,0.169,676.5409880772853,304.31566314250944,741.8326842236427,550315.7313824547
0.037300653101708686,0.17,675.2408071303789,306.1758307509154,741.4133711702931,549693.7869500988
0.037520068708189316,0.171,673.9334113541831,308.0299492528075,740.9916953489923,549068.6925761738
0.03773948431466996,0.17200000000000001,672.6188306218705,309.8779866764097,740.5676592545462,548440.4579337577
0.0379588999211506,0.17300000000000001,671.2970949593259,311.71991120347906,740.1412653956913,547809.0927415352
0.03817831552763124,0.17400000000000002,669.9682345443365,313.5556911700709,739.712516295078,547174.6067635961
0.03839773113411187,0.17500000000000002,668.6322797057741,315.38529506730015,739.2814144892516,546537.0098092286
0.03861714674059251,0.176,667.2892609227782,317.20869154209737,738.8479625286363,545896.3117327172
0.038836562347073146,0.177,665.9392088239307,319.02584939796134,738.4121629775158,545252.5224331333
0.03905597795355379,0.178,664.5821541864293,320.83673759570615,737.9740184140164,544605.651854131
0.03927539356003443,0.179,663.2181279352565,322.64132525420484,737.5335314300875,543955.7099837358
0.03949480916651507,0.18,661.8471611423441,324.439581651128,737.0907046314849,543302.7068541389
0.03971422477299571,0.181,660.469285025735,326.23147622367753,736.6455406377517,542646.6525414854
0.039933640379476346,0.182,659.0845309487399,328.0169785693171,736.1980420821998,541987.5571656644
0.04015305598595699,0.183,657.692930419092,329.7960584464969,735.7482116118924,541325.4308900981
0.04037247159243763,0.184,656.2945150880955,331.56868577537375,735.2960518876238,540660.2839215271
0.04059188719891827,0.185,654.8893167497727,333.3348306385278,734.841565583902,539992.1265098002
0.0408113028053989,0.186,653.4773673400064,335.0944632816738,734.3847553889301,539320.9689476587
0.041030718411879545,0.187,652.058698935678,336.8475541143672,733.9256240045859,538646.8215705208
0.04125013401836018,0.188,650.6333437538036,338.5940737107071,733.4641741464044,537969.694756267
0.041469549624840826,0.189,649.2013341506652,340.3339928100333,733.0004085435584,537289.5989250235
0.04168896523132146,0.19,647.7627026209377,342.06728231761895,732.5343299388385,536606.5445389431
0.0419083808378021,0.191,646.3174817968154,343.79391330535896,732.0659410886356,535920.5421019896
0.042127796444282745,0.192,644.8657044471306,345.51385701245306,731.5952447629194,535231.602159716
0.04234721205076338,0.193,643.4074034764722,347.2270848460845,731.1222437452207,534539.7352990458
0.042566627657244026,0.194,641.9426119242986,348.933568382094,730.6469408326104,533844.9521480522
0.042786043263724656,0.195,640.4713629640498,350.6332793656488,730.1693388356817,533147.2633757367
0.0430054588702053,0.196,638.9936899022523,352.32618971190686,729.6894405785288,532446.6796918063
0.04322487447668594,0.197,637.5096261776234,354.01227150667637,729.2072488987269,531743.2118464499
0.04344429008316658,0.198,636.0192053601724,355.69149700707055,728.7227666473143,531036.8706301161
0.043663705689647225,0.199,634.5224611502952,357.3638386421572,728.2359966887697,530327.6668732858
0.043883121296127856,0.2,633.0194273778695,359.0292690136039,727.7469419009939,529615.6114462486
0.0441025369026085,0.201,631.5101380013448,360.68776089631774,727.2556051752897,528900.7152588769
0.04432195250908914,0.202,629.9946271068279,362.3392872390808,726.76198941634,528182.9892603963
0.04454136811556978,0.203,628.4729289071682,363.98382116518064,726.2660975421892,527462.4444391606
0.04476078372205041,0.20400000000000001,626.945077741037,365.6213359730346,725.7679324842217,526739.0918224218
0.044980199328531055,0.20500000000000002,625.4111080720049,367.2518051368111,725.2674971871409,526012.9424760994
0.04519961493501169,0.20600000000000002,623.8710544876162,368.8752023070449,724.7647946089501,525284.0075045535
0.045419030541492336,0.20700000000000002,622.3249516984595,370.49150131124713,724.2598277209303,524552.2980503516
0.04563844614797298,0.20800000000000002,620.7728345372348,372.1006761545109,723.7525995076198,523817.8252940372
0.04585786175445361,0.209,619.2147379578196,373.70270102011193,723.2431129667938,523080.6004538984
0.04607727736093424,0.21,617.6506970343293,375.2975502701035,722.7313711094419,522340.63478573377
0.046296692967414885,0.211,616.0807469601759,376.885198445907,722.2173769597483,521597.93958261923
0.04651610857389553,0.212,614.5049230471245,378.46562026889717,721.7011335550702,520852.5261746733
0.046735524180376166,0.213,612.9232607243449,380.038790640982,721.1826439459171,520104.40592882346
0.04695493978685681,0.214,611.3357955374613,381.60468464517817,720.6619111959274,519353.5902485667
0.04717435539333744,0.215,609.7425631475994,383.1632775461809,720.1389383818486,518600.0905737359
0.047393770999818084,0.216,608.1435993304303,384.7145447909288,719.613728593516,517843.91838026256
0.04761318660629872,0.217,606.5389399752105,386.25846200916305,719.0862849338291,517085.0851799361
0.047832602212779365,0.218,604.928621083822,387.795005013983,718.5566105187326,516323.6025201695
0.048052017819259996,0.219,603.312678769805,389.32414980239446,718.0247084771911,515559.48198375525
0.04827143342574064,0.22,601.6911492573922,390.8458725558541,717.4905819511699,514792.7351886285
0.048490849032221284,0.221,600.0640688805385,392.36014964080937,716.9542340956123,514023.373787626
0.04871026463870192,0.222,598.4314740819469,393.86695760923084,716.4156680784164,513251.40946824366
0.048929680245182565,0.223,596.7934014120942,395.3662731991417,715.8748870804139,512476.85395239544
0.049149095851663195,0.224,595.1498875282515,396.8580733351407,715.3318942953475,511699.71899617027
0.04936851145814384,0.225,593.5009691935041,398.3423351289203,714.7866929298486,510920.01638958976
0.049587927064624476,0.226,591.8466832757675,399.8190358797792,714.2392862034143,510137.75795636274
0.04980734267110512,0.227,590.1870667468013,401.28815307513,713.6896773483853,509352.95555364236
0.050026758277585764,0.228,588.5221566812202,402.7496643910016,713.1378696099227,508565.62107177917
0.050246173884066395,0.229,586.8519902555036,404.2035476925354,712.5838662459861,507775.7664340774
0.05046558949054704,0.23,585.1766047470007,405.6497810344774,712.0276705273095,506983.40359654685
0.050685005097027676,0.231,583.4960375329355,407.0883426616645,711.4692857373799,506188.54454765754
0.05090442070350832,0.232,581.8103260894069,408.5192110095047,710.9087151724124,505391.2013080901
0.05112383630998895,0.233,580.1195079903888,409.9423647044532,710.3459621413285,504591.38593048975
0.051343251916469594,0.234,578.423620906726,411.35778256448214,709.7810299657323,503789.1104992157
0.05156266752295023,0.23500000000000001,576.7227026051285,412.76544359954596,709.2139219798871,502984.3871300934
0.051782083129430875,0.23600000000000002,575.0167909471637,414.1653270120396,708.6446415306926,502177.22797016386
0.05200149873591152,0.23700000000000002,573.3059238882454,415.5574121972536,708.0731919776604,501367.64519743266
0.05222091434239215,0.23800000000000002,571.5901394766222,416.94167874382174,707.4995766928915,500555.6510206207
0.052440329948872794,0.23900000000000002,569.869475852361,418.31810643416463,706.9237990610513,499741.2576789097
0.052659745555353424,0.24,568.1439712463318,419.6866752449271,706.3458624793477,498924.4774416936
0.05287916116183407,0.241,566.413663979187,421.0473653474103,705.7657703575053,498105.3226083229
0.053098576768314705,0.242,564.6785924603406,422.40015710799855,705.1835261177429,497283.80550785334
0.05331799237479535,0.243,562.9387951869445,423.7450310885805,704.5991331947483,496459.9384987907
0.05353740798127598,0.244,561.1943107428632,425.0819680469649,704.0125950356557,495633.73396883823
0.05375682358775662,0.245,559.4451777976457,426.41094893729036,703.4239151000197,494805.20433463977
0.05397623919423726,0.246,557.6914351054963,427.7319549104312,702.8330968597929,493974.36204152706
0.054195654800717905,0.247,555.9331215042426,429.04496731439514,702.2401437992999,493141.2195632613
0.054415070407198535,0.248,554.1702759143018,430.34996769471803,701.6450594152133,492305.78940177814
0.05463448601367918,0.249,552.4029373376457,431.6469377948518,701.0478472165303,491468.08408693154
0.05485390162015982,0.25,550.6311448567623,432.9358595565466,700.4485107245462,490628.1161762347
0.05507331722664046,0.251,548.8549376336175,434.2167151202283,699.847053472831,489785.8982546036
0.055292732833121104,0.252,547.0743549086131,435.489486825369,699.2434790072042,488941.4429340984
0.055512148439601734,0.253,545.2894359995446,436.7541572108549,698.6377908857104,488094.76285366557
0.05573156404608238,0.254,543.5002203005552,438.0107090153442,698.0299926785929,487245.8706788764
0.055950979652563015,0.255,541.7067472810907,439.259125177623,697.4200879682704,486394.7791016701
0.05617039525904366,0.256,539.9090564848505,440.4993888369544,696.8080803493109,485541.5008400917
0.05638981086552429,0.257,538.1071875287373,441.7314833334214,696.1939734284061,484686.0486380323
0.056609226472004934,0.258,536.3011801018067,442.9553922082654,695.5777708243477,483828.4352649687
0.05682864207848558,0.259,534.4910739642129,444.17109920421785,694.9594761679999,482968.67351570085
0.057048057684966215,0.26,532.6769089461541,445.37858826582703,694.3390931022755,482106.7762100903
0.05726747329144686,0.261,530.8587249468164,446.5778435397787,693.7166252821095,481242.75619279867
0.05748688889792749,0.262,529.0365619333161,447.7688493752119,693.0920763744343,480376.6263330247
0.05770630450440813,0.263,527.2104599396393,448.9515903240281,692.4654500581528,479508.3995242401
0.05792572011088877,0.264,525.3804590655823,450.1260511411948,691.8367500241133,478638.0886839274
0.058145135717369414,0.265,523.5465994756877,451.29221678504484,691.2059799750839,477765.7067533161
0.05836455132385005,0.266,521.7089213981825,452.45007241756775,690.5731436257257,476891.2666971172
0.05858396693033069,0.267,519.8674651239113,453.5996034046972,689.9382447025673,476014.78150325967
0.05880338253681133,0.268,518.0222710052709,454.7407953165924,689.3012869439787,475136.2641826252
0.05902279814329197,0.269,516.1733794551419,455.87363392791315,688.6622741001448,474255.727768783
0.059242213749772614,0.27,514.32083094582,456.9981052180893,688.0212099330388,473373.1853177226
0.059461629356253244,0.271,512.4646660079453,458.11419537158594,687.3780982163969,472488.6499075906
0.05968104496273389,0.272,510.6049252294308,459.22189077816006,686.7329427356904,471602.13463842095
0.059900460569214525,0.273,508.7416492543899,460.32117803311473,686.0857472881004,470713.6526318711
0.06011987617569517,0.274,506.87487878206207,461.4120439375447,685.4365156824904,469823.21703095286
0.060339291782175807,0.275,505.00465456573795,462.49447549857825,684.7852517393794,468930.84099976526
0.060558707388656444,0.276,503.1310174116837,463.5684599296121,684.1319592909165,468036.5377232282
0.06077812299513708,0.277,501.25400817806246,464.6339846505415,683.4766421808522,467140.32040681265
0.060997538601617725,0.278,499.3736677738572,465.6910372879833,682.8193042645123,466242.20227627264
0.06121695420809837,0.279,497.49003715779145,466.7396056754951,682.1599494087714,465342.1965773775
0.061436369814579006,0.28,495.60315733724815,467.77967785378644,681.4985814920244,464440.31657564145
0.06165578542105964,0.281,493.7130693671892,468.8112420709261,680.8352044041608,463536.5755560554
0.06187520102754028,0.28200000000000003,491.819814349073,469.83428678254256,680.1698220465364,462630.986822817
0.062094616634020924,0.28300000000000003,489.9234334297714,470.8488006520191,679.5024383319463,461723.5636990605
0.06231403224050156,0.28400000000000003,488.0239678004864,471.8547725506831,678.8330571845975,460814.319526587
0.0625334478469822,0.28500000000000003,486.1214586956645,472.85219155798893,678.1616825400811,459903.2676655937
0.06275286345346284,0.28600000000000003,484.2159473919121,473.8410469616963,677.488318345345,458990.4214944035
0.06297227905994349,0.28700000000000003,482.30747520690886,474.8213282580418,676.8129685586662,458075.79440919403
0.06319169466642412,0.28800000000000003,480.3960834983209,475.79302515190466,676.135637149623,457159.3998237266
0.06341111027290475,0.289,478.48181366271274,476.75612755696733,675.4563280990669,456241.2511690743
0.06363052587938539,0.29,476.5647071344598,477.71062559587006,674.7750453990952,455321.361893351
0.06384994148586604,0.291,474.64480538465875,478.65650960035896,674.0917930530226,454399.745461439
0.06406935709234667,0.292,472.7221499200382,479.5937701114291,673.4065750753532,453476.4153547173
0.06428877269882731,0.293,470.7967822818688,480.5223978794619,672.7193954917527,452551.3850707892
0.06450818830530794,0.294,468.8687440448723,481.4423838643557,672.0302583390197,451624.6681232096
0.06472760391178858,0.295,466.9380768161303,482.3537192356513,671.3391676650574,450696.27804121206
0.06494701951826923,0.296,465.0048222339934,483.25639537265204,670.6461275288457,449766.22836943675
0.06516643512474986,0.297,463.069021966988,484.15040386453666,669.9511420004123,448834.53266765666
0.0653858507312305,0.298,461.13071771272485,485.03573651046815,669.254215160805,447901.204510505
0.06560526633771115,0.299,459.1899511968055,485.9123853196951,668.5553511020613,446966.2574872005
0.06582468194419179,0.3,457.24676417172964,486.7803425116482,667.8545539271818,446029.70520127495
0.06604409755067242,0.301,455.30119841580114,487.6396005160308,667.1518277500998,445091.5612702988
0.06626351315715306,0.302,453.3532957320345,488.4901519729036,666.4471766956538,444151.8393256079
0.0664829287636337,0.303,451.4030979470608,489.3319897327633,665.7406048995576,443210.5530120289
0.06670234437011434,0.304,449.4506469100334,490.16510685661547,665.0321165083719,442267.71598760475
0.06692175997659498,0.305,447.49598449153336,490.98949661604183,664.3217156794747,441323.3419233208
